file_name,avg_score,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8
sys8f532-uttce35890.wav,4.125,3,4,4,4,4,4,5,5
sys8f532-utte6bc410.wav,5.0,5,5,5,5,5,5,5,5
sys8f532-utte86edc3.wav,4.75,4,4,5,5,5,5,5,5
sys8f532-utte98f4db.wav,3.75,3,3,3,3,4,4,5,5
sys8f532-uttf8243a5.wav,4.375,3,4,4,4,5,5,5,5
sys92962-utt0368270.wav,4.125,3,4,4,4,4,4,5,5
sys92962-utt3046105.wav,4.25,3,4,4,4,4,5,5,5
sys92962-utt50012bb.wav,3.875,2,3,4,4,4,4,5,5
sys92962-utt6687bc3.wav,4.125,3,3,4,4,4,5,5,5
sys92962-utt67cc659.wav,3.625,3,3,3,4,4,4,4,4
sys92962-utt6d3c80e.wav,4.125,3,4,4,4,4,4,5,5
sys92962-utt6e1cae3.wav,3.375,2,3,3,3,3,4,4,5
sys92962-utt7ec2624.wav,4.0,2,3,4,4,4,5,5,5
sys92962-utt7f435ef.wav,3.875,3,3,4,4,4,4,4,5
sys92962-uttdd7889e.wav,4.125,3,3,4,4,4,5,5,5
sys92962-uttdfebe43.wav,3.0,2,2,3,3,3,3,4,4
sys92962-utte382fa2.wav,3.75,2,4,4,4,4,4,4,4
sys92962-utte98287d.wav,4.0,3,3,4,4,4,4,5,5
sys92962-uttf31aa66.wav,3.875,3,3,4,4,4,4,4,5
sys9349e-utt13418bb.wav,4.25,3,3,4,4,5,5,5,5
sys9349e-utt1aebd3c.wav,4.0,3,3,4,4,4,4,5,5
sys9349e-utt3af1f99.wav,3.875,2,3,4,4,4,4,5,5
sys9349e-utt3af6fe9.wav,3.875,3,3,3,4,4,4,5,5
sys9349e-utt444157c.wav,3.875,3,3,3,4,4,4,5,5
sys9349e-utt4fa405d.wav,3.625,2,3,3,4,4,4,4,5
sys9349e-utt534e02d.wav,4.375,4,4,4,4,4,5,5,5
sys9349e-utt56b9a1f.wav,3.75,3,3,4,4,4,4,4,4
sys9349e-utt59bbe6c.wav,3.625,3,3,3,4,4,4,4,4
sys9349e-utt5e31ef8.wav,3.125,2,2,3,3,3,4,4,4
sys9349e-utt67ed19f.wav,3.0,2,3,3,3,3,3,3,4
sys9349e-utt6b53c8a.wav,4.5,3,4,4,5,5,5,5,5
sys9349e-utt6c2a033.wav,4.125,3,4,4,4,4,4,5,5
sys9349e-utt6f208d1.wav,3.75,2,2,4,4,4,4,5,5
sys9349e-utt7363490.wav,4.0,3,4,4,4,4,4,4,5
sys9349e-utt855a6ec.wav,4.25,3,3,4,4,5,5,5,5
sys9349e-utt913c12c.wav,3.5,2,3,3,3,4,4,4,5
sys9349e-utt9517576.wav,4.0,3,3,4,4,4,4,5,5
sys9349e-utt9540244.wav,4.0,3,3,4,4,4,4,5,5
sys9349e-utt9996fad.wav,3.75,3,3,3,4,4,4,4,5
sys9349e-utta22fb08.wav,3.75,3,3,4,4,4,4,4,4
sys9349e-utta7ff72b.wav,3.5,3,3,3,3,3,4,4,5
sys9349e-uttb02b55f.wav,3.75,2,3,4,4,4,4,4,5
sys9349e-uttb0a7edb.wav,3.375,2,3,3,3,3,4,4,5
sys9349e-uttba54f55.wav,4.125,2,3,4,4,5,5,5,5
sys9349e-uttbfc233f.wav,3.75,3,3,3,4,4,4,4,5
sys9349e-uttd28a327.wav,3.875,3,3,4,4,4,4,4,5
sys9349e-uttdf9b892.wav,3.5,3,3,3,3,3,4,4,5
sys9349e-uttec40fc3.wav,3.75,1,3,4,4,4,4,5,5
sys9349e-uttf80d7d4.wav,3.5,3,3,3,3,3,3,5,5
sys9349e-uttfe8bcfa.wav,3.875,2,3,4,4,4,4,5,5
sys9368a-utt0298f90.wav,4.0,3,3,4,4,4,4,5,5
sys9368a-utt03fbc8e.wav,2.375,1,2,2,2,2,3,3,4
sys9368a-utt111222a.wav,2.75,2,2,2,2,3,3,4,4
sys9368a-utt11171c2.wav,3.375,2,2,3,3,4,4,4,5
sys9368a-utt19919a0.wav,1.875,1,1,2,2,2,2,2,3
sys9368a-utt23d33c9.wav,2.875,2,2,2,3,3,3,4,4
sys9368a-utt32c2722.wav,2.875,2,2,2,3,3,3,3,5
sys9368a-utt4751754.wav,3.25,2,3,3,3,3,4,4,4
sys9368a-utt4aab3a6.wav,1.375,1,1,1,1,1,1,2,3
sys9368a-utt4b3e059.wav,2.5,1,1,2,3,3,3,3,4
sys9368a-utt5309ad0.wav,3.0,2,2,3,3,3,3,4,4
sys9368a-utt5959b73.wav,2.375,1,2,2,2,2,3,3,4
sys9368a-utt6aca72d.wav,1.875,1,1,2,2,2,2,2,3
sys9368a-utt70d255d.wav,2.875,2,2,2,3,3,3,3,5
sys9368a-utt7208194.wav,2.5,2,2,2,2,2,3,3,4
sys9368a-utt779f51c.wav,2.375,1,2,2,2,2,2,4,4
sys9368a-utt8cc542b.wav,2.125,1,2,2,2,2,2,3,3
sys9368a-utt8fec94d.wav,2.375,1,2,2,2,3,3,3,3
sys9368a-utt9af41de.wav,3.75,3,3,4,4,4,4,4,4
sys9368a-utt9f2de97.wav,2.625,2,2,2,2,3,3,3,4
sys9368a-utt9fa2550.wav,2.5,1,2,2,2,2,3,4,4
sys9368a-utta3b269c.wav,2.875,2,2,2,3,3,3,4,4
sys9368a-uttae696d9.wav,2.25,1,2,2,2,2,2,3,4
sys9368a-uttbe5d417.wav,2.25,1,1,1,2,2,3,4,4
sys9368a-uttcc25f02.wav,2.375,1,1,2,2,3,3,3,4
sys9368a-uttcd8ce62.wav,2.75,2,2,2,3,3,3,3,4
sys9368a-uttce429f9.wav,2.5,1,2,2,2,3,3,3,4
sys9368a-uttdbae25b.wav,3.375,3,3,3,3,3,3,4,5
sys9368a-uttf0745bb.wav,2.125,1,2,2,2,2,2,3,3
sys9368a-uttf2fcbc3.wav,2.125,2,2,2,2,2,2,2,3
sys9368a-uttfa7ec51.wav,2.25,1,2,2,2,2,3,3,3
sys945b8-utt0359f01.wav,4.75,4,4,5,5,5,5,5,5
sys945b8-utt0621898.wav,4.25,3,3,4,4,5,5,5,5
sys945b8-utt14d6d72.wav,3.625,3,3,3,3,4,4,4,5
sys945b8-utt22d1560.wav,4.125,3,3,4,4,4,5,5,5
sys945b8-utt27a656e.wav,4.0,3,4,4,4,4,4,4,5
sys945b8-utt3761bd4.wav,4.25,3,4,4,4,4,5,5,5
sys945b8-utt3b49e94.wav,4.125,3,4,4,4,4,4,5,5
sys945b8-utt3cc768f.wav,4.375,3,3,4,5,5,5,5,5
sys945b8-utt3e94746.wav,4.375,3,4,4,4,5,5,5,5
sys945b8-utt501a2cc.wav,4.375,2,4,4,5,5,5,5,5
sys945b8-utt5186818.wav,4.25,3,4,4,4,4,5,5,5
sys945b8-utt6cc6748.wav,4.375,3,4,4,4,5,5,5,5
sys945b8-utt6d172c0.wav,4.25,3,4,4,4,4,5,5,5
sys945b8-utt79bfd11.wav,4.375,3,4,4,4,5,5,5,5
sys945b8-utt93c5778.wav,4.25,3,4,4,4,4,5,5,5
sys945b8-utt93ece01.wav,4.25,3,3,4,4,5,5,5,5
sys945b8-utta0e224a.wav,4.375,3,4,4,4,5,5,5,5
sys945b8-utta98d32e.wav,4.375,4,4,4,4,4,5,5,5
sys945b8-uttaa67aeb.wav,4.75,4,4,5,5,5,5,5,5
sys945b8-uttae7fd2a.wav,3.75,3,3,3,4,4,4,4,5
sys945b8-uttaf4a708.wav,4.5,3,4,4,5,5,5,5,5
sys945b8-uttc1e2cf7.wav,4.25,3,3,4,4,5,5,5,5
sys945b8-uttc317801.wav,3.5,1,2,3,4,4,4,5,5
sys945b8-uttc9887ec.wav,3.75,3,3,3,4,4,4,4,5
sys945b8-utte0032b2.wav,3.75,3,3,3,3,4,4,5,5
sys945b8-utte447628.wav,4.125,2,3,4,4,5,5,5,5
sys945b8-uttf13a4f2.wav,4.125,4,4,4,4,4,4,4,5
sys945b8-uttf7a9828.wav,4.625,4,4,4,5,5,5,5,5
sys94e9f-utt2be267a.wav,3.375,2,3,3,3,4,4,4,4
sys94e9f-utt2ecb999.wav,2.5,1,2,2,2,3,3,3,4
sys94e9f-utt32089bb.wav,1.75,1,1,1,2,2,2,2,3
sys94e9f-utt3e640c5.wav,2.75,1,2,3,3,3,3,3,4
sys94e9f-utt3e69cc9.wav,2.25,1,2,2,2,2,2,2,5
sys94e9f-utt42a3fc8.wav,1.625,1,1,1,1,2,2,2,3
sys94e9f-utt56a7a31.wav,2.25,1,1,2,2,3,3,3,3
sys94e9f-utt573bacc.wav,2.625,2,2,2,2,2,3,4,4
sys94e9f-utt58878ad.wav,1.75,1,1,2,2,2,2,2,2
sys94e9f-utt5e8166a.wav,4.375,3,4,4,4,5,5,5,5
sys94e9f-utt606233d.wav,2.75,2,2,2,2,3,3,4,4
sys94e9f-utt65ebc35.wav,2.75,2,2,2,3,3,3,3,4
sys94e9f-utt6a5971d.wav,1.75,1,1,1,2,2,2,2,3
sys94e9f-utt6beabbb.wav,2.5,2,2,2,2,3,3,3,3
sys94e9f-utt7d89532.wav,3.0,1,3,3,3,3,3,4,4
sys94e9f-utt818743e.wav,2.5,1,2,2,2,2,3,4,4
sys94e9f-utt8d01b0b.wav,1.875,1,1,2,2,2,2,2,3
sys94e9f-utt9d5c268.wav,2.875,2,2,2,2,3,4,4,4
sys94e9f-uttae4b982.wav,2.625,2,2,2,2,3,3,3,4
sys94e9f-uttb15bb6d.wav,1.5,1,1,1,1,1,1,2,4
sys94e9f-uttb1ce1e5.wav,1.875,1,1,1,1,2,2,2,5
sys94e9f-uttc87dd0f.wav,2.625,2,2,2,2,3,3,3,4
sys94e9f-uttca8e637.wav,2.125,1,2,2,2,2,2,3,3
sys94e9f-uttd5c9857.wav,3.0,1,3,3,3,3,3,4,4
sys94e9f-uttd601fb7.wav,1.625,1,1,1,1,1,2,2,4
sys94e9f-uttdc24cad.wav,3.375,3,3,3,3,3,4,4,4
sys9525c-utt0512131.wav,1.375,1,1,1,1,1,2,2,2
sys9525c-utt09f453b.wav,1.375,1,1,1,1,1,2,2,2
sys9525c-utt4df820f.wav,1.125,1,1,1,1,1,1,1,2
sys9525c-utt70a09f3.wav,1.25,1,1,1,1,1,1,2,2
sys9525c-utt7881749.wav,2.5,1,2,2,2,3,3,3,4
sys9525c-utt79db24c.wav,1.375,1,1,1,1,1,1,2,3
sys9525c-utt964da8d.wav,2.25,1,1,2,2,3,3,3,3
sys9525c-utt976c9ad.wav,1.5,1,1,1,1,2,2,2,2
sys9525c-utta153bd2.wav,1.0,1,1,1,1,1,1,1,1
sys9525c-uttca6807d.wav,1.125,1,1,1,1,1,1,1,2
sys9525c-utte34d6e2.wav,1.25,1,1,1,1,1,1,2,2
sys9525c-utte46d9cb.wav,1.5,1,1,1,1,1,2,2,3
sys9525c-uttefa0892.wav,1.25,1,1,1,1,1,1,2,2
sys9525c-uttf30670a.wav,1.25,1,1,1,1,1,1,2,2
sys9dbae-utt0056588.wav,2.75,2,2,2,3,3,3,3,4
sys9dbae-utt20ed3d1.wav,2.625,2,2,2,3,3,3,3,3
sys9dbae-utt22cce3b.wav,2.75,2,2,2,2,2,4,4,4
sys9dbae-utt2798171.wav,1.625,1,1,1,1,2,2,2,3
sys9dbae-utt28ef1ef.wav,3.125,2,3,3,3,3,3,4,4
sys9dbae-utt2ee2bbe.wav,2.5,1,2,2,2,3,3,3,4
sys9dbae-utt3e742a3.wav,2.75,2,2,3,3,3,3,3,3
sys9dbae-utt3f21792.wav,2.875,2,2,2,3,3,3,4,4
sys9dbae-utt6ec877b.wav,3.0,2,2,3,3,3,3,4,4
sys9dbae-utt879be6d.wav,2.5,1,1,1,2,3,4,4,4
sys9dbae-uttad24be1.wav,2.0,1,2,2,2,2,2,2,3
sys9dbae-uttad6fa4a.wav,3.375,3,3,3,3,3,4,4,4
sys9dbae-uttc1b69cb.wav,1.875,1,1,2,2,2,2,2,3
sys9dbae-uttc37415a.wav,2.875,2,2,3,3,3,3,3,4
sys9dbae-uttc6f82aa.wav,2.25,1,2,2,2,2,3,3,3
sys9dbae-utteaaeb2a.wav,3.125,2,3,3,3,3,3,4,4
sys9e6de-utt040660b.wav,1.5,1,1,1,1,1,2,2,3
sys9e6de-utt04efe53.wav,2.375,1,1,2,2,2,3,4,4
sys9e6de-utt116c2cf.wav,2.75,2,2,2,3,3,3,3,4
sys9e6de-utt1c67e82.wav,3.125,2,2,3,3,3,4,4,4
sys9e6de-utt2dbaa91.wav,2.5,2,2,2,2,2,2,3,5
sys9e6de-utt3307a72.wav,1.25,1,1,1,1,1,1,2,2
sys9e6de-utt34e9f42.wav,1.625,1,1,1,2,2,2,2,2
sys9e6de-utt3fb2af7.wav,3.0,2,2,2,3,3,4,4,4
sys9e6de-utt4682db7.wav,2.875,2,2,2,2,3,3,4,5
sys9e6de-utt64b38e3.wav,1.875,1,1,1,1,2,3,3,3
sys9e6de-utt698718b.wav,2.125,1,1,2,2,2,2,3,4
sys9e6de-utt7826c80.wav,2.375,1,1,2,2,2,3,4,4
sys9e6de-utt7b9003e.wav,1.625,1,1,1,1,2,2,2,3
sys9e6de-utt847934d.wav,2.625,1,2,2,3,3,3,3,4
sys9e6de-utt91b2ca5.wav,3.0,2,3,3,3,3,3,3,4
sys9e6de-utt9228b1c.wav,3.5,2,3,3,3,4,4,4,5
sys9e6de-utta25d67a.wav,2.25,1,2,2,2,2,2,3,4
sys9e6de-uttaf67096.wav,2.0,1,1,1,1,2,3,3,4
sys9e6de-uttb57a71d.wav,2.125,1,1,2,2,2,3,3,3
sys9e6de-uttc5842fb.wav,2.0,1,1,1,2,2,2,3,4
sys9e6de-uttc63e640.wav,2.375,1,1,2,2,3,3,3,4
sys9e6de-uttd3c4a4f.wav,1.5,1,1,1,1,2,2,2,2
sys9e6de-uttdba96b7.wav,2.0,1,1,2,2,2,2,3,3
sys9e6de-uttdfd1284.wav,2.125,1,1,1,2,3,3,3,3
sys9e6de-uttf2e03c3.wav,3.5,2,3,3,3,3,4,5,5
sys9e6de-uttf635416.wav,3.125,2,3,3,3,3,3,4,4
sys9e6de-uttf8c299c.wav,2.125,1,1,2,2,2,2,3,4
sys9e6de-uttfb0b281.wav,2.125,1,2,2,2,2,2,3,3
sys9e6de-uttfe4ef30.wav,2.125,1,2,2,2,2,2,2,4
sys9f572-utt11f7036.wav,1.625,1,1,1,1,2,2,2,3
sys9f572-utt120cc25.wav,1.125,1,1,1,1,1,1,1,2
sys9f572-utt12e16ee.wav,1.375,1,1,1,1,1,2,2,2
sys9f572-utt13d1c8c.wav,1.75,1,1,1,1,2,2,3,3
sys9f572-utt1aa213d.wav,1.875,1,1,1,2,2,2,3,3
sys9f572-utt2255b3e.wav,1.375,1,1,1,1,1,1,2,3
sys9f572-utt29f0de5.wav,1.125,1,1,1,1,1,1,1,2
sys9f572-utt4421abf.wav,1.875,1,1,2,2,2,2,2,3
sys9f572-utt475f28e.wav,1.25,1,1,1,1,1,1,2,2
sys9f572-utt4f6eab6.wav,1.375,1,1,1,1,1,1,2,3
sys9f572-utt5a9c180.wav,1.5,1,1,1,1,2,2,2,2
sys9f572-utt62a6ef0.wav,1.5,1,1,1,1,2,2,2,2
sys9f572-utt67763e3.wav,1.75,1,1,1,1,2,2,3,3
sys9f572-utt6a91655.wav,2.5,1,1,2,2,3,3,4,4
sys9f572-utt7544ce5.wav,1.625,1,1,1,2,2,2,2,2
sys9f572-utt7648ecd.wav,1.375,1,1,1,1,1,1,2,3
sys9f572-utt782b798.wav,1.5,1,1,1,1,1,2,2,3
sys9f572-utt8be6da6.wav,1.0,1,1,1,1,1,1,1,1
sys9f572-utt9af483d.wav,1.875,1,1,1,2,2,2,3,3
sys9f572-utta5b6210.wav,1.625,1,1,1,1,2,2,2,3
sys9f572-uttae56cc5.wav,1.125,1,1,1,1,1,1,1,2
sys9f572-uttc579b78.wav,1.375,1,1,1,1,1,2,2,2
sys9f572-uttca2d21b.wav,1.875,1,1,2,2,2,2,2,3
sys9f572-uttda89da7.wav,1.0,1,1,1,1,1,1,1,1
sys9f572-uttdd03ec0.wav,1.375,1,1,1,1,1,2,2,2
sys9f572-utte5dc4d1.wav,1.875,1,1,1,2,2,2,3,3
sys9f572-utte89c056.wav,1.5,1,1,1,1,2,2,2,2
sys9f572-uttf8a0e7f.wav,1.25,1,1,1,1,1,1,2,2
sysa0656-utt10c02e8.wav,1.75,1,1,1,1,2,2,2,4
sysa0656-utt281d977.wav,2.125,1,1,2,2,2,3,3,3
sysa0656-utt2dbaf46.wav,2.625,2,2,2,2,2,3,4,4
sysa0656-utt383d16c.wav,1.75,1,1,1,1,2,2,2,4
sysa0656-utt3e7587c.wav,1.5,1,1,1,1,1,2,2,3
sysa0656-utt4a782ad.wav,1.75,1,1,1,2,2,2,2,3
sysa0656-utt5864613.wav,1.0,1,1,1,1,1,1,1,1
sysa0656-utt60f5abe.wav,1.875,1,1,2,2,2,2,2,3
sysa0656-utt68cfd10.wav,1.5,1,1,1,1,1,2,2,3
sysa0656-utt88b46e3.wav,1.625,1,1,1,1,1,2,3,3
sysa0656-utt937ea15.wav,2.625,1,2,2,3,3,3,3,4
sysa0656-utt9b5b757.wav,2.5,1,2,2,2,3,3,3,4
sysa0656-uttb72df88.wav,1.375,1,1,1,1,1,2,2,2
sysa0656-uttbe85144.wav,2.5,2,2,2,2,2,3,3,4
sysa0656-uttc04d44d.wav,1.625,1,1,1,2,2,2,2,2
sysa0656-utteecb904.wav,2.25,1,2,2,2,2,3,3,3
sysa6294-utt069925d.wav,3.875,3,3,3,4,4,4,5,5
sysa6294-utt0cd7da4.wav,3.5,3,3,3,3,4,4,4,4
sysa6294-utt0d94341.wav,3.25,2,2,2,3,4,4,4,5
sysa6294-utt1b36641.wav,4.25,3,4,4,4,4,5,5,5
sysa6294-utt34e4090.wav,3.625,3,3,3,3,4,4,4,5
sysa6294-utt3b262e1.wav,3.125,2,3,3,3,3,3,4,4
sysa6294-utt3ccbbc0.wav,3.75,3,3,4,4,4,4,4,4
sysa6294-utt4405dca.wav,4.125,4,4,4,4,4,4,4,5
sysa6294-utt4e68980.wav,3.0,2,2,2,3,3,3,4,5
sysa6294-utt5b268d2.wav,4.125,3,3,4,4,4,5,5,5
sysa6294-utt6b03bd4.wav,3.5,2,2,3,3,4,4,5,5
sysa6294-utt7187736.wav,3.625,2,3,3,4,4,4,4,5
sysa6294-utt7377d36.wav,4.5,4,4,4,4,5,5,5,5
sysa6294-utt7770b9e.wav,3.875,2,3,3,4,4,5,5,5
sysa6294-utt7c8c359.wav,3.25,2,2,3,3,4,4,4,4
sysa6294-utt7ff3728.wav,4.125,3,4,4,4,4,4,5,5
sysa6294-utt802db4a.wav,4.125,2,3,4,4,5,5,5,5
sysa6294-utt86f19d4.wav,3.625,3,3,3,3,3,4,5,5
sysa6294-utt90db0ef.wav,3.625,2,3,4,4,4,4,4,4
sysa6294-utta87ed59.wav,3.625,2,3,3,3,4,4,5,5
sysa6294-uttbb4a2cb.wav,3.0,2,2,3,3,3,3,4,4
sysa6294-uttc41ce76.wav,4.75,4,4,5,5,5,5,5,5
sysa6294-uttd32024f.wav,3.5,2,3,3,3,4,4,4,5
sysa6294-uttd3f5048.wav,4.25,3,4,4,4,4,5,5,5
sysa6294-uttd778013.wav,3.5,2,2,2,4,4,4,5,5
sysa6294-uttdd0c69f.wav,3.5,2,3,3,3,4,4,4,5
sysa6294-uttf0dabf8.wav,3.25,2,3,3,3,3,4,4,4
sysa6294-uttf2c99bb.wav,3.875,3,3,4,4,4,4,4,5
sysa6294-uttf6dd526.wav,3.75,3,3,3,3,4,4,5,5
sysa6294-uttf994b70.wav,4.25,3,3,4,4,5,5,5,5
sysa7a61-utt00c6c7a.wav,1.5,1,1,1,1,2,2,2,2
sysa7a61-utt17f7e06.wav,1.625,1,1,1,1,2,2,2,3
sysa7a61-utt2af2c08.wav,1.75,1,1,2,2,2,2,2,2
sysa7a61-utt31e57e3.wav,1.5,1,1,1,1,1,2,2,3
sysa7a61-utt3c47f01.wav,1.125,1,1,1,1,1,1,1,2
sysa7a61-utt3dd2bc3.wav,2.375,1,2,2,2,2,3,3,4
sysa7a61-utt3e46380.wav,2.5,1,2,2,2,3,3,3,4
sysa7a61-utt47b3162.wav,2.0,1,1,1,2,2,2,2,5
sysa7a61-utt58b9592.wav,1.625,1,1,1,1,1,2,2,4
sysa7a61-utt5920dc6.wav,2.375,2,2,2,2,2,3,3,3
sysa7a61-utt61e2fc4.wav,2.0,1,1,1,2,2,3,3,3
sysa7a61-utt6d6063d.wav,2.125,1,1,2,2,2,2,3,4
sysa7a61-utt73f7fda.wav,1.875,1,1,2,2,2,2,2,3
sysa7a61-utt7eb5a5a.wav,1.625,1,1,1,1,1,2,2,4
sysa7a61-utt81e71d6.wav,2.375,1,2,2,2,2,3,3,4
sysa7a61-utt8b7ab16.wav,1.875,1,1,2,2,2,2,2,3
sysa7a61-utt9cf336c.wav,2.25,1,1,2,2,3,3,3,3
sysa7a61-utta72b867.wav,1.75,1,1,1,1,1,2,3,4
sysa7a61-uttb38bd11.wav,1.75,1,1,1,1,2,2,2,4
sysa7a61-uttb59ec24.wav,1.875,1,1,1,2,2,2,3,3
sysa7a61-uttc01a305.wav,1.25,1,1,1,1,1,1,2,2
sysa7a61-uttd37b7fb.wav,1.375,1,1,1,1,1,2,2,2
sysa7a61-uttda13edd.wav,2.25,1,2,2,2,2,3,3,3
sysa7a61-uttda2c37a.wav,1.625,1,1,1,1,2,2,2,3
sysa7a61-utte6ba7c9.wav,2.25,1,1,2,2,2,3,3,4
sysa7a61-uttec95417.wav,2.375,1,2,2,2,2,3,3,4
sysa7a61-uttf129015.wav,2.0,2,2,2,2,2,2,2,2
sysa7a61-uttf2d0a99.wav,1.75,1,1,1,1,1,2,3,4
sysa7a61-uttf3da844.wav,1.125,1,1,1,1,1,1,1,2
sysa7a61-uttfa0fffc.wav,1.125,1,1,1,1,1,1,1,2
sysa7a61-uttfee214f.wav,2.125,1,1,2,2,2,3,3,3
sysb084d-utt078e24a.wav,2.75,1,3,3,3,3,3,3,3
sysb084d-utt0b1da8f.wav,2.875,2,2,3,3,3,3,3,4
sysb084d-utt0e9503a.wav,3.125,2,3,3,3,3,3,4,4
sysb084d-utt0ea2075.wav,3.5,3,3,3,3,4,4,4,4
sysb084d-utt1b8d194.wav,3.25,2,2,3,3,3,4,4,5
sysb084d-utt242e3a2.wav,2.875,2,3,3,3,3,3,3,3
sysb084d-utt2b6eb0f.wav,2.875,2,3,3,3,3,3,3,3
sysb084d-utt3016c48.wav,3.875,3,3,3,4,4,4,5,5
sysb084d-utt3146d17.wav,2.75,2,2,2,3,3,3,3,4
sysb084d-utt323826b.wav,2.5,2,2,2,2,2,3,3,4
sysb084d-utt37e48e4.wav,2.875,2,2,2,3,3,3,4,4
sysb084d-utt3cda490.wav,3.25,2,3,3,3,3,4,4,4
sysb084d-utt4086c55.wav,2.75,2,2,2,3,3,3,3,4
sysb084d-utt4e87d45.wav,3.375,2,3,3,3,4,4,4,4
sysb084d-utt5b02489.wav,3.25,2,3,3,3,3,3,4,5
sysb084d-utt5b98a7f.wav,3.625,2,3,3,4,4,4,4,5
sysb084d-utt5f8c33a.wav,2.625,2,2,2,2,3,3,3,4
sysb084d-utt6c1f3a6.wav,3.125,2,2,3,3,3,4,4,4
sysb084d-utt8a791f1.wav,2.25,1,2,2,2,2,3,3,3
sysb084d-utt8cbcd31.wav,4.5,4,4,4,4,5,5,5,5
sysb084d-utt8e0bf2f.wav,3.0,2,2,3,3,3,3,4,4
sysb084d-utt9b4147f.wav,2.875,1,2,3,3,3,3,4,4
sysb084d-utt9d33248.wav,3.25,2,3,3,3,3,4,4,4
sysb084d-utta2d96f4.wav,3.375,2,3,3,3,3,4,4,5
sysb084d-utta4f2b3f.wav,2.125,2,2,2,2,2,2,2,3
sysb084d-utta922a47.wav,3.125,2,3,3,3,3,3,4,4
sysb084d-utta9d881c.wav,2.375,2,2,2,2,2,3,3,3
sysb084d-uttb11880c.wav,3.125,2,2,2,3,4,4,4,4
sysb084d-uttb5822a6.wav,2.625,2,2,2,2,3,3,3,4
sysb084d-uttd8225ab.wav,2.75,1,2,2,3,3,3,4,4
sysb084d-uttdc22c86.wav,3.25,1,2,3,3,4,4,4,5
sysb084d-uttecf882a.wav,2.875,2,2,2,3,3,3,3,5
sysb084d-uttf0b70cb.wav,3.625,1,3,4,4,4,4,4,5
sysb084d-uttf3c3b85.wav,3.375,2,3,3,3,4,4,4,4
sysb526f-utt095b343.wav,3.375,2,3,3,3,3,4,4,5
sysb526f-utt09ab79a.wav,3.5,2,3,3,3,4,4,4,5
sysb526f-utt11ba29b.wav,2.75,2,2,2,3,3,3,3,4
sysb526f-utt222968f.wav,3.25,2,2,3,3,4,4,4,4
sysb526f-utt3092cbc.wav,2.75,1,2,3,3,3,3,3,4
sysb526f-utt32f1e6c.wav,3.375,2,3,3,3,4,4,4,4
sysb526f-utt4037973.wav,3.0,1,3,3,3,3,3,4,4
sysb526f-utt46b360b.wav,2.75,2,2,2,2,3,3,4,4
sysb526f-utt478cf9f.wav,3.375,2,2,3,3,4,4,4,5
sysb526f-utt506f914.wav,2.75,1,2,2,3,3,3,4,4
sysb526f-utt6b6add3.wav,3.0,3,3,3,3,3,3,3,3
sysb526f-utt7142e43.wav,3.125,2,3,3,3,3,3,4,4
sysb526f-utt71cbda3.wav,3.375,2,3,3,3,3,4,4,5
sysb526f-utt723a7bd.wav,2.75,2,2,3,3,3,3,3,3
sysb526f-utt8bc33ed.wav,3.375,1,3,3,4,4,4,4,4
sysb526f-utt92e5c1f.wav,2.875,1,2,3,3,3,3,4,4
sysb526f-utt9ed64f4.wav,3.375,2,3,3,3,3,4,4,5
sysb526f-utta4693be.wav,2.375,2,2,2,2,2,3,3,3
sysb526f-uttaf9e209.wav,3.25,2,2,2,4,4,4,4,4
sysb526f-uttb7bd884.wav,2.75,1,1,2,3,3,4,4,4
sysb526f-uttbcf526e.wav,3.25,2,2,3,3,3,4,4,5
sysb526f-uttc05621c.wav,3.125,2,2,3,3,3,4,4,4
sysb526f-uttd6955ec.wav,3.625,2,3,3,4,4,4,4,5
sysb526f-uttdd1bb61.wav,2.5,1,2,2,2,3,3,3,4
sysb526f-utte40a0a9.wav,3.75,2,3,3,3,4,5,5,5
sysb526f-utte421dcf.wav,3.125,2,3,3,3,3,3,4,4
sysb526f-uttf787c92.wav,3.25,1,3,3,3,3,4,4,5
sysb526f-uttfa00dda.wav,3.125,1,2,3,3,3,4,4,5
sysb526f-uttfa3d263.wav,3.375,2,3,3,3,4,4,4,4
sysb526f-uttfb703aa.wav,3.875,3,4,4,4,4,4,4,4
sysba29c-utt133a85c.wav,1.125,1,1,1,1,1,1,1,2
sysba29c-utt14c468d.wav,2.625,1,1,2,2,3,4,4,4
sysba29c-utt1638187.wav,2.125,1,2,2,2,2,2,3,3
sysba29c-utt2ee041f.wav,3.5,3,3,3,3,4,4,4,4
sysba29c-utt31d6ead.wav,2.75,2,2,2,2,3,3,4,4
sysba29c-utt3622951.wav,2.75,2,2,2,3,3,3,3,4
sysba29c-utt363afe8.wav,2.375,1,2,2,2,3,3,3,3
sysba29c-utt37db4db.wav,3.0,2,2,3,3,3,3,4,4
sysba29c-utt4346d12.wav,1.75,1,1,1,1,2,2,3,3
sysba29c-utt48ef928.wav,2.875,2,2,3,3,3,3,3,4
sysba29c-utt4acc1d9.wav,1.375,1,1,1,1,1,2,2,2
sysba29c-utt51beeb2.wav,3.0,2,3,3,3,3,3,3,4
sysba29c-utt54c6c23.wav,2.125,1,1,2,2,2,3,3,3
sysba29c-utt5ac065a.wav,2.375,2,2,2,2,2,3,3,3
