file_name,label,sigma
2996.png,52.29492,1.3
2997.png,63.3903,2.17
2998.png,39.207355,1.49
2999.png,74.40267,1.27
3000.png,56.80501,2.44
3001.png,46.512043,2.54
3002.png,58.603516,2.17
3003.png,45.875652,1.08
3004.png,21.858725,1.03
3005.png,46.78874,0.44
3006.png,36.274414,2.66
3007.png,68.73047,0.8
3008.png,41.503906,3.39
3009.png,39.733074,3.09
3010.png,37.270508,1.05
3011.png,69.7819,2.92
3012.png,28.139648,3.46
3013.png,34.226887,3.23
3014.png,34.420574,0.63
3015.png,26.507162,3.33
3016.png,37.353516,1.41
3017.png,33.258465,3.48
3018.png,50.302734,3.11
3019.png,69.975586,0.91
3020.png,63.999023,0.55
3021.png,87.68392,3.72
3022.png,85.83008,3.19
3023.png,57.137043,2.52
3024.png,35.33366,2.7
3025.png,23.048502,2.74
3026.png,32.428387,2.92
3027.png,58.548176,2.14
3028.png,68.86881,3.67
3029.png,52.70996,2.52
3030.png,58.935547,4.0
3031.png,31.985678,1.62
3032.png,38.653973,2.85
3033.png,76.8099,0.76
3034.png,49.555664,2.75
3035.png,63.860676,0.92
3036.png,40.97819,0.01
3037.png,19.396158,1.08
3038.png,47.231445,2.12
3039.png,69.947914,3.01
3040.png,41.69759,2.89
3041.png,54.895832,2.02
3042.png,86.54948,1.91
3043.png,68.61979,1.44
3044.png,56.832684,1.84
3045.png,66.76595,1.37
3046.png,67.54069,1.81
3047.png,57.74577,2.08
3048.png,46.013996,1.75
3049.png,58.38216,4.0
3050.png,41.614582,3.0
3051.png,46.761066,1.55
3052.png,54.480793,2.68
3053.png,46.816406,1.89
3054.png,78.470055,2.59
3055.png,69.339195,2.79
3056.png,13.917644,2.52
3057.png,30.878906,0.01
3058.png,30.242514,1.13
3059.png,70.25228,1.65
3060.png,49.583332,2.85
3061.png,60.34668,2.11
3062.png,77.80599,1.82
3063.png,70.47363,1.66
3064.png,52.73763,2.34
3065.png,56.14095,0.8
3066.png,36.136066,2.88
3067.png,64.220375,1.92
3068.png,49.140625,0.66
3069.png,49.583332,1.8
3070.png,41.199543,1.21
3071.png,73.82162,2.71
3072.png,66.73828,0.97
3073.png,37.906902,2.13
3074.png,32.013348,0.8
3075.png,80.87728,1.32
3076.png,68.12174,1.0
3077.png,65.188805,1.76
3078.png,38.68164,1.47
3079.png,69.83724,2.45
3080.png,24.65332,1.74
3081.png,26.839193,3.57
3082.png,52.128906,1.76
3083.png,56.334637,3.01
3084.png,42.610676,1.39
3085.png,35.029297,1.64
3086.png,59.8763,2.7
3087.png,44.907227,2.38
3088.png,48.94694,1.79
3089.png,32.068684,4.0
3090.png,46.67806,1.63
3091.png,46.456707,2.29
3092.png,24.210611,1.62
3093.png,63.41797,0.92
3094.png,30.214844,2.06
3095.png,84.97233,1.74
3096.png,53.40169,2.34
3097.png,42.333984,0.99
3098.png,24.016928,1.09
3099.png,47.314453,3.2
3100.png,28.05664,3.92
3101.png,55.615234,2.09
3102.png,17.84668,2.98
3103.png,42.583008,4.0
3104.png,85.33203,4.0
3105.png,48.393555,1.84
3106.png,51.658527,1.38
3107.png,81.67969,1.36
3108.png,88.81836,3.25
3109.png,37.768555,3.01
3110.png,16.490885,2.82
3111.png,61.398113,0.01
3112.png,67.845055,1.8
3113.png,33.562824,0.11
3114.png,41.863605,2.88
3115.png,27.447916,1.05
3116.png,88.237305,2.14
3117.png,59.21224,0.84
3118.png,49.555664,2.33
3119.png,43.855793,1.11
3120.png,74.62402,2.55
3121.png,49.36198,2.9
3122.png,91.41927,3.54
3123.png,47.203777,2.44
3124.png,80.35156,3.6
3125.png,39.733074,1.67
3126.png,77.612305,4.0
3127.png,74.0153,1.8
3128.png,51.188152,3.43
3129.png,51.022137,3.09
3130.png,74.651695,1.99
3131.png,50.88379,1.54
3132.png,32.013348,1.22
3133.png,56.085613,1.89
3134.png,59.018555,2.09
3135.png,49.804688,2.26
3136.png,46.18001,0.01
3137.png,87.98828,1.87
3138.png,78.9681,3.85
3139.png,77.63998,3.53
3140.png,83.45052,2.0
3141.png,52.599285,2.13
3142.png,73.73861,1.49
3143.png,37.685547,1.94
3144.png,35.22298,2.16
3145.png,32.428387,3.29
3146.png,68.038734,2.16
3147.png,74.208984,0.29
3148.png,83.256836,1.32
3149.png,53.263348,1.72
3150.png,11.648763,3.39
3151.png,55.08952,1.3
3152.png,76.94824,0.82
3153.png,35.804035,2.47
3154.png,86.57715,2.35
3155.png,49.195965,4.0
3156.png,74.430336,0.91
3157.png,61.84082,3.04
3158.png,79.43848,1.33
3159.png,30.989584,1.15
3160.png,56.417645,1.88
3161.png,38.902996,1.34
3162.png,65.41016,3.05
3163.png,54.840496,3.25
3164.png,64.16504,1.96
3165.png,38.238934,2.86
3166.png,40.812176,2.29
3167.png,61.78548,2.76
3168.png,35.69336,2.41
3169.png,46.78874,1.98
3170.png,49.832355,2.96
3171.png,59.21224,0.54
3172.png,66.04655,0.63
3173.png,77.36328,1.26
3174.png,42.77669,0.18
3175.png,43.63444,2.43
3176.png,35.139973,2.4
3177.png,75.92448,1.82
3178.png,34.448242,0.76
3179.png,64.19271,3.19
3180.png,48.14453,1.87
3181.png,19.921875,2.51
3182.png,35.00163,1.52
3183.png,68.01107,2.87
3184.png,44.46452,2.83
3185.png,69.31152,1.74
3186.png,45.737305,1.79
3187.png,66.26791,1.9
3188.png,71.442055,0.49
3189.png,17.542318,1.89
3190.png,60.73405,1.47
3191.png,49.832355,2.75
3192.png,53.51237,1.09
3193.png,92.33236,1.92
3194.png,14.083659,2.51
3195.png,68.3431,2.34
3196.png,30.574545,1.54
3197.png,55.144855,1.29
3198.png,51.409504,1.36
3199.png,42.77669,3.31
3200.png,55.00651,2.19
3201.png,37.93457,2.53
3202.png,52.156574,2.11
3203.png,43.081055,1.97
3204.png,69.03483,0.01
3205.png,76.339516,0.86
3206.png,52.35026,0.01
3207.png,55.72591,1.19
3208.png,82.814125,1.65
3209.png,56.80501,1.39
3210.png,45.709637,1.23
3211.png,48.753254,2.93
3212.png,51.326496,3.0
3213.png,53.733723,2.26
3214.png,45.48828,2.51
3215.png,23.989258,0.51
3216.png,66.73828,1.18
3217.png,74.430336,1.13
3218.png,35.942383,0.39
3219.png,41.835938,1.48
3220.png,45.128582,0.42
3221.png,39.207355,2.29
3222.png,84.086914,2.29
3223.png,30.35319,2.49
3224.png,91.3916,1.89
3225.png,72.16146,2.37
3226.png,58.603516,0.53
3227.png,64.74609,0.65
3228.png,19.174805,2.05
3229.png,40.009766,2.04
3230.png,80.07487,1.68
3231.png,71.69108,2.23
3232.png,27.447916,0.65
3233.png,49.223633,2.56
3234.png,27.420248,1.44
3235.png,44.07715,2.03
3236.png,70.55664,1.0
3237.png,45.045574,2.37
3238.png,60.180664,0.73
3239.png,48.58724,1.76
3240.png,13.806966,2.75
3241.png,50.385742,0.02
3242.png,52.516277,0.29
3243.png,49.02995,0.12
3244.png,73.461914,1.07
3245.png,50.994465,1.09
3246.png,38.32194,1.43
3247.png,26.396484,0.88
3248.png,50.46875,1.97
3249.png,40.452473,2.59
3250.png,67.7067,1.82
3251.png,56.94336,3.09
3252.png,47.286785,1.24
3253.png,55.753582,0.98
3254.png,58.82487,2.3
3255.png,51.658527,1.46
3256.png,33.83952,0.97
3257.png,67.81738,4.0
3258.png,62.366535,2.48
3259.png,30.270182,0.04
3260.png,44.82422,2.67
3261.png,38.32194,0.38
3262.png,39.290363,2.4
3263.png,62.283527,0.32
3264.png,66.40625,1.79
3265.png,88.32031,0.23
3266.png,46.844074,1.34
3267.png,22.910156,1.35
3268.png,46.3737,2.61
3269.png,83.28451,4.0
3270.png,56.445312,2.19
3271.png,39.926758,1.34
3272.png,50.85612,1.41
3273.png,31.515299,2.64
3274.png,57.939453,2.99
3275.png,40.23112,0.99
3276.png,65.188805,1.7
3277.png,87.10287,0.89
3278.png,84.55729,0.36
3279.png,51.381836,0.01
3280.png,23.103842,0.01
3281.png,45.820312,2.22
3282.png,35.914715,2.99
3283.png,30.270182,1.87
3284.png,55.172527,2.2
3285.png,58.658855,3.29
3286.png,45.98633,0.96
3287.png,48.64258,2.7
3288.png,39.04134,1.88
3289.png,49.915363,2.41
3290.png,59.350586,1.78
3291.png,43.689777,1.36
3292.png,57.192383,3.0
3293.png,28.139648,4.0
3294.png,77.44629,1.84
3295.png,80.68359,2.59
3296.png,38.072918,2.43
3297.png,18.040365,1.89
3298.png,49.887695,2.73
3299.png,91.55762,1.57
3300.png,76.5332,2.19
3301.png,73.40658,0.14
3302.png,53.567707,1.84
3303.png,64.773766,3.42
3304.png,44.575195,2.63
3305.png,46.3737,3.73
3306.png,40.67383,1.64
3307.png,71.995445,0.01
3308.png,44.934895,3.33
3309.png,43.385418,1.36
3310.png,37.93457,2.98
3311.png,42.389324,2.71
3312.png,66.26791,0.84
3313.png,69.754234,2.63
3314.png,22.633463,1.89
3315.png,38.29427,1.96
3316.png,67.76205,0.87
3317.png,29.357096,0.59
3318.png,38.930664,2.2
3319.png,50.773113,3.07
3320.png,60.457355,2.95
3321.png,28.139648,2.24
3322.png,60.651043,1.0
3323.png,82.288414,2.86
3324.png,46.59505,2.81
3325.png,44.87956,1.32
3326.png,92.36002,2.06
3327.png,69.83724,1.25
3328.png,39.06901,2.59
3329.png,56.47298,2.43
3330.png,10.708008,2.15
3331.png,38.570965,2.81
3332.png,21.360678,1.15
3333.png,13.115234,3.5
3334.png,84.44662,1.74
3335.png,67.65137,1.09
3336.png,60.651043,0.63
3337.png,63.860676,3.21
3338.png,53.59538,1.18
3339.png,50.275066,3.44
3340.png,53.4847,1.2
3341.png,59.59961,2.76
3342.png,68.97949,1.73
3343.png,76.03516,1.15
3344.png,36.77246,2.65
3345.png,52.931316,1.35
3346.png,84.944664,4.0
3347.png,20.5306,1.15
3348.png,50.662434,2.67
3349.png,63.500977,2.53
3350.png,33.50749,2.37
3351.png,69.14551,3.04
3352.png,53.733723,1.26
3353.png,42.8597,0.41
3354.png,76.20117,1.91
3355.png,66.73828,1.25
3356.png,19.036459,3.01
3357.png,68.28776,2.27
3358.png,63.583984,2.16
3359.png,74.70703,3.45
3360.png,56.47298,2.14
3361.png,19.866537,2.45
3362.png,51.21582,2.18
3363.png,29.772135,3.41
3364.png,56.55599,3.53
3365.png,37.46419,3.39
3366.png,46.429035,2.56
3367.png,43.689777,2.71
3368.png,47.03776,3.97
3369.png,60.01465,1.27
3370.png,86.24512,0.86
3371.png,37.630207,3.8
3372.png,53.89974,1.84
3373.png,22.799479,1.36
3374.png,41.310223,1.95
3375.png,90.50619,1.41
3376.png,54.67448,2.87
3377.png,58.7972,2.06
3378.png,22.052408,2.42
3379.png,43.911133,1.64
3380.png,79.3278,0.9
3381.png,52.599285,0.17
3382.png,81.0433,2.85
3383.png,59.8763,3.12
3384.png,48.697918,1.92
3385.png,53.041992,4.0
3386.png,74.7347,2.57
3387.png,44.990234,1.84
3388.png,55.78125,2.72
3389.png,38.21126,2.9
3390.png,66.95963,0.57
3391.png,79.3278,1.38
3392.png,57.524414,2.93
3393.png,46.31836,2.42
3394.png,45.43294,2.05
3395.png,54.868164,0.76
3396.png,39.89909,0.42
3397.png,25.151367,2.44
3398.png,45.95866,3.56
3399.png,17.45931,1.81
3400.png,37.96224,1.26
3401.png,25.78776,0.01
3402.png,71.82943,1.22
3403.png,72.742516,2.98
3404.png,56.52832,0.57
3405.png,39.207355,2.21
3406.png,84.086914,0.3
3407.png,59.101562,4.0
3408.png,55.559895,0.34
3409.png,70.99935,2.19
3410.png,43.772785,2.05
3411.png,89.89746,0.65
3412.png,83.75488,1.79
3413.png,11.178386,0.5
3414.png,61.42578,1.3
3415.png,39.262695,2.36
3416.png,34.91862,1.89
3417.png,57.579754,2.42
3418.png,28.250326,0.11
3419.png,70.805664,2.75
3420.png,69.0625,2.86
3421.png,40.812176,3.27
3422.png,83.69955,1.54
3423.png,63.999023,1.99
3424.png,18.068033,3.52
3425.png,72.85319,2.82
3426.png,26.783854,1.66
3427.png,32.788086,2.95
3428.png,64.91211,2.67
3429.png,50.579426,2.37
3430.png,55.31087,1.04
3431.png,51.022137,2.13
3432.png,41.559246,1.33
3433.png,52.516277,0.47
3434.png,60.097656,3.84
3435.png,59.295246,0.71
3436.png,16.407877,1.78
3437.png,45.737305,1.15
3438.png,21.582031,1.35
3439.png,90.94889,3.13
3440.png,65.46549,0.08
3441.png,90.28483,2.37
3442.png,50.93913,2.1
3443.png,87.26888,2.2
3444.png,34.226887,2.63
3445.png,42.942707,0.6
3446.png,45.322266,2.46
3447.png,14.858398,1.7
3448.png,67.623695,1.18
3449.png,67.07031,3.33
3450.png,54.868164,1.47
3451.png,76.31185,2.41
3452.png,47.923176,2.12
3453.png,85.24902,1.23
3454.png,41.974285,3.43
3455.png,59.46126,1.26
3456.png,54.480793,2.85
3457.png,45.98633,3.46
3458.png,67.319336,3.43
3459.png,58.0778,0.28
3460.png,54.34245,2.56
3461.png,44.87956,0.01
3462.png,31.349283,1.63
3463.png,37.1875,3.86
3464.png,38.76465,1.55
3465.png,87.8776,1.93
3466.png,55.144855,1.54
3467.png,43.60677,0.01
3468.png,24.902344,2.64
3469.png,15.909831,1.58
3470.png,26.396484,2.8
3471.png,45.90332,2.6
3472.png,56.88802,2.55
3473.png,38.6263,3.44
3474.png,73.84928,0.68
3475.png,53.81673,3.04
3476.png,45.10091,2.02
3477.png,46.65039,2.06
3478.png,44.602863,2.44
3479.png,29.135742,1.97
3480.png,74.956055,2.09
3481.png,74.81771,0.66
3482.png,29.855143,1.39
3483.png,49.527996,1.1
3484.png,53.59538,0.21
3485.png,46.152344,2.69
3486.png,58.409832,1.65
3487.png,44.38151,1.98
3488.png,65.76986,1.88
3489.png,47.093098,1.16
3490.png,58.0778,1.06
3491.png,50.607098,1.81
3492.png,66.572266,1.42
3493.png,32.317707,2.35
3494.png,40.31413,1.34
3495.png,43.30241,0.68
3496.png,25.732422,2.29
3497.png,54.64681,2.98
3498.png,41.891277,2.37
3499.png,30.104166,2.03
3500.png,50.911457,1.99
3501.png,49.860027,1.61
3502.png,37.796223,1.31
3503.png,31.12793,1.64
3504.png,39.56706,2.66
3505.png,57.33073,2.62
3506.png,13.66862,2.35
3507.png,38.40495,3.05
3508.png,52.10124,2.6
3509.png,32.2347,2.45
3510.png,43.966473,1.29
3511.png,46.26302,1.95
3512.png,53.014324,3.62
3513.png,38.543293,2.27
3514.png,77.66764,0.42
3515.png,48.58724,1.17
3516.png,61.204426,2.7
3517.png,52.405598,3.47
3518.png,48.338215,1.28
3519.png,45.764973,2.34
3520.png,74.208984,2.74
3521.png,76.22884,0.41
3522.png,66.572266,2.03
3523.png,49.057617,1.51
3524.png,61.14909,2.36
3525.png,60.125324,0.69
3526.png,69.947914,0.76
3527.png,60.81706,2.22
3528.png,44.934895,3.04
3529.png,39.45638,1.67
3530.png,53.374023,1.54
3531.png,29.357096,2.19
3532.png,68.95182,2.0
3533.png,28.277994,1.39
3534.png,41.4209,2.82
3535.png,51.049805,1.91
3536.png,45.51595,0.86
3537.png,56.030273,1.94
3538.png,40.812176,1.68
3539.png,49.555664,4.0
3540.png,38.875324,2.69
3541.png,75.34342,3.07
3542.png,32.29004,1.93
3543.png,63.36263,2.14
3544.png,34.89095,3.43
3545.png,57.939453,0.53
3546.png,50.10905,1.59
3547.png,45.737305,1.95
3548.png,48.1722,0.6
3549.png,74.26432,2.38
3550.png,61.84082,1.46
3551.png,23.325195,1.35
3552.png,35.831707,1.26
3553.png,77.22494,1.2
3554.png,25.760092,2.52
3555.png,51.935223,0.15
3556.png,37.740887,2.2
3557.png,69.36686,0.72
3558.png,85.30436,3.01
3559.png,41.47624,3.02
3560.png,39.650066,3.01
3561.png,47.674152,3.11
3562.png,65.65918,0.98
3563.png,83.58887,2.37
3564.png,44.243164,2.0
3565.png,70.501305,3.3
3566.png,88.62467,2.66
3567.png,38.875324,0.53
3568.png,39.235027,2.34
3569.png,31.90267,1.02
3570.png,64.16504,3.88
3571.png,53.92741,3.23
3572.png,77.86133,1.78
3573.png,63.224285,2.98
3574.png,34.558918,2.27
3575.png,40.037434,1.08
3576.png,33.39681,3.23
3577.png,18.317057,0.56
3578.png,54.121094,2.33
3579.png,51.824543,0.63
3580.png,43.66211,1.16
3581.png,68.7028,2.41
3582.png,65.24414,1.79
3583.png,43.551434,2.52
3584.png,66.54459,2.71
3585.png,61.86849,1.77
3586.png,81.18164,0.78
3587.png,20.86263,1.06
3588.png,32.29004,2.62
3589.png,33.286133,2.35
3590.png,49.804688,2.72
3591.png,82.20541,2.74
3592.png,62.6709,1.16
3593.png,53.650715,1.57
3594.png,84.308266,1.2
3595.png,33.562824,3.05
3596.png,88.29264,1.45
3597.png,85.55338,3.09
3598.png,39.78841,2.73
3599.png,77.11426,2.21
3600.png,81.54134,2.41
3601.png,44.851887,3.26
3602.png,37.215168,2.92
3603.png,27.69694,2.49
3604.png,69.4222,1.85
3605.png,61.92383,2.35
3606.png,54.370117,2.23
3607.png,58.82487,2.96
3608.png,49.832355,3.01
3609.png,72.13379,4.0
3610.png,32.815754,3.13
3611.png,47.646484,0.48
3612.png,63.251953,1.11
3613.png,90.589195,1.85
3614.png,73.57259,1.72
3615.png,40.092773,0.01
3616.png,17.182617,1.58
3617.png,73.683266,0.01
3618.png,40.53548,2.39
3619.png,56.88802,2.73
3620.png,21.360678,1.2
3621.png,41.642254,0.45
3622.png,54.28711,0.53
3623.png,65.493164,2.33
3624.png,76.118164,1.88
3625.png,36.938477,1.65
3626.png,89.2334,1.37
3627.png,64.71842,2.83
3628.png,68.97949,2.34
3629.png,82.31608,3.58
3630.png,76.47787,1.79
3631.png,90.34017,2.8
3632.png,36.49577,3.08
3633.png,48.725586,1.55
3634.png,50.46875,0.64
3635.png,77.612305,2.54
3636.png,93.4668,4.0
3637.png,64.52474,1.97
3638.png,46.456707,1.54
3639.png,93.8265,2.41
3640.png,42.610676,1.78
3641.png,49.69401,1.88
3642.png,51.21582,0.01
3643.png,72.189125,2.94
3644.png,69.947914,0.5
3645.png,75.56478,1.21
3646.png,72.54883,0.06
3647.png,37.51953,3.31
3648.png,53.54004,3.91
3649.png,47.784832,2.12
3650.png,36.993816,3.51
3651.png,61.647137,0.01
3652.png,17.597656,1.27
3653.png,57.856445,1.42
3654.png,46.26302,2.8
3655.png,29.301758,4.0
3656.png,60.900066,2.62
3657.png,54.314777,2.94
3658.png,69.72656,2.5
3659.png,52.875977,0.92
3660.png,50.88379,2.46
3661.png,45.654297,0.61
3662.png,64.19271,3.19
3663.png,50.551758,2.81
3664.png,80.62826,1.07
3665.png,55.144855,2.23
3666.png,51.63086,1.95
3667.png,47.369793,1.24
3668.png,56.14095,3.64
3669.png,49.057617,1.68
3670.png,56.085613,2.75
3671.png,59.488934,1.58
3672.png,67.90039,2.99
3673.png,22.965494,2.73
3674.png,51.49251,1.6
3675.png,23.269857,0.67
3676.png,74.81771,2.52
3677.png,28.305664,1.63
3678.png,83.367516,2.53
3679.png,54.536133,1.73
3680.png,39.677734,1.03
3681.png,12.700195,1.9
3682.png,11.814778,2.41
3683.png,48.061523,1.83
3684.png,71.16537,0.93
3685.png,66.73828,0.94
3686.png,53.208008,1.69
3687.png,29.357096,3.01
3688.png,93.35612,2.36
3689.png,87.46256,3.83
3690.png,38.432617,1.41
3691.png,59.903973,2.89
3692.png,55.974934,1.24
3693.png,48.310547,1.12
3694.png,62.61556,2.52
3695.png,26.451822,0.01
3696.png,45.90332,1.48
3697.png,12.1744795,2.83
3698.png,46.539715,2.65
3699.png,58.02246,1.27
3700.png,32.89876,0.38
3701.png,59.322918,2.98
3702.png,48.863934,3.35
3703.png,38.34961,2.21
3704.png,70.19694,1.83
3705.png,39.89909,2.19
3706.png,42.88737,2.63
3707.png,31.625977,2.8
3708.png,58.271484,0.05
3709.png,92.30469,3.31
3710.png,21.66504,2.52
3711.png,67.90039,0.73
3712.png,21.831055,2.63
3713.png,80.46224,2.78
3714.png,64.026695,0.54
3715.png,101.54623,1.35
3716.png,51.409504,1.09
3717.png,69.44987,1.63
3718.png,48.863934,3.2
3719.png,57.939453,1.84
3720.png,43.99414,1.16
3721.png,45.875652,2.71
3722.png,61.92383,3.35
3723.png,47.369793,2.38
3724.png,71.38672,1.68
3725.png,48.22754,3.16
3726.png,72.38281,2.25
3727.png,48.94694,1.76
3728.png,47.729492,2.33
3729.png,62.394207,1.85
3730.png,43.71745,0.58
3731.png,92.802734,2.59
3732.png,36.85547,1.88
3733.png,57.718098,2.98
3734.png,42.333984,1.78
3735.png,54.34245,2.47
3736.png,45.128582,2.12
3737.png,38.155926,0.86
3738.png,31.90267,0.55
3739.png,24.570312,2.71
3740.png,42.998047,2.98
3741.png,57.96712,1.45
3742.png,49.500324,1.65
3743.png,77.501625,0.24
3744.png,70.52897,0.72
3745.png,72.05078,2.69
3746.png,85.7194,1.48
3747.png,75.86914,1.72
3748.png,71.995445,3.09
3749.png,61.010742,1.4
3750.png,55.50456,1.94
3751.png,36.938477,4.0
3752.png,43.745117,3.06
3753.png,66.51693,1.57
3754.png,59.322918,3.03
3755.png,67.95573,2.25
3756.png,82.34375,2.48
3757.png,25.649414,0.38
3758.png,65.57617,2.26
3759.png,53.92741,2.54
3760.png,60.208332,1.54
3761.png,58.02246,3.39
3762.png,41.171875,3.1
3763.png,72.07845,1.81
3764.png,61.92383,2.57
3765.png,12.810872,4.0
3766.png,53.45703,2.61
3767.png,31.958008,2.19
3768.png,58.409832,1.44
3769.png,75.48177,1.45
3770.png,34.033203,2.5
3771.png,56.47298,1.98
3772.png,53.678387,2.78
3773.png,75.4541,1.0
3774.png,76.39486,1.64
3775.png,80.7666,2.77
3776.png,70.61198,2.66
3777.png,88.84603,1.66
3778.png,51.6862,1.86
3779.png,35.527344,2.04
3780.png,83.69955,2.18
3781.png,62.94759,1.77
3782.png,79.35547,2.79
3783.png,24.957682,0.99
3784.png,26.368814,2.51
3785.png,34.91862,1.87
3786.png,58.299152,1.06
3787.png,59.54427,0.82
3788.png,43.357746,2.08
3789.png,67.264,3.87
3790.png,33.535156,1.67
3791.png,32.26237,1.4
3792.png,55.919598,2.75
3793.png,40.756836,1.44
3794.png,58.935547,1.79
3795.png,50.219727,2.33
3796.png,62.449543,1.09
3797.png,46.013996,1.58
3798.png,73.046875,2.21
3799.png,52.10124,2.26
3800.png,42.11263,2.57
3801.png,54.5638,1.79
3802.png,50.82845,0.93
3803.png,84.086914,1.06
3804.png,43.136395,2.57
3805.png,50.93913,1.84
3806.png,43.52376,1.79
3807.png,75.34342,1.85
3808.png,10.099284,1.63
3809.png,60.34668,1.22
3810.png,64.08203,2.16
3811.png,74.430336,2.02
3812.png,53.89974,2.58
3813.png,49.611004,2.61
3814.png,43.413086,1.49
3815.png,51.54785,3.21
3816.png,86.217445,0.68
3817.png,65.21647,1.81
3818.png,27.613932,2.27
3819.png,84.529625,2.05
3820.png,45.820312,2.11
3821.png,55.947266,3.23
3822.png,64.35873,3.43
3823.png,63.085938,1.29
3824.png,20.696615,1.06
3825.png,54.453125,2.47
3826.png,57.192383,2.49
3827.png,44.713543,2.89
3828.png,66.240234,1.38
3829.png,41.088867,2.89
3830.png,75.89681,2.48
3831.png,81.51367,1.22
3832.png,36.883137,2.84
3833.png,73.904625,4.0
3834.png,19.091797,1.84
3835.png,45.21159,1.98
3836.png,27.30957,0.54
3837.png,12.700195,2.83
3838.png,74.40267,2.14
3839.png,17.320963,2.36
3840.png,37.325848,0.77
3841.png,56.58366,0.01
3842.png,71.63574,1.1
3843.png,28.610025,1.38
3844.png,91.30859,1.71
3845.png,58.82487,1.15
3846.png,76.339516,2.54
3847.png,59.54427,3.0
3848.png,31.017252,2.59
3849.png,15.024414,1.9
3850.png,88.541664,0.93
3851.png,45.98633,0.01
3852.png,92.55371,2.15
3853.png,21.388346,2.65
3854.png,70.833336,1.96
3855.png,44.630535,1.74
3856.png,74.18131,0.59
3857.png,67.90039,1.08
3858.png,37.408855,2.29
3859.png,42.693684,2.22
3860.png,22.633463,1.72
3861.png,54.480793,1.81
3862.png,73.51725,1.75
3863.png,35.167645,0.92
3864.png,34.724934,3.11
3865.png,44.35384,2.06
3866.png,29.855143,0.41
3867.png,75.53711,3.97
3868.png,59.46126,1.78
3869.png,47.42513,3.4
3870.png,71.91244,2.21
3871.png,35.97005,3.28
3872.png,65.29948,1.11
3873.png,44.990234,2.8
3874.png,87.711586,0.81
3875.png,45.737305,2.32
3876.png,58.963215,1.12
3877.png,34.005535,3.24
3878.png,54.95117,2.61
3879.png,66.37858,0.79
3880.png,83.14616,2.02
3881.png,82.73112,2.63
3882.png,43.800457,1.15
3883.png,26.53483,2.02
3884.png,79.60449,0.94
3885.png,68.177086,1.44
3886.png,87.1582,0.07
3887.png,88.32031,2.75
3888.png,60.097656,1.06
3889.png,47.950848,0.01
3890.png,57.552082,2.78
3891.png,76.69922,1.85
3892.png,37.740887,1.5
3893.png,52.0459,3.64
3894.png,51.409504,0.21
3895.png,75.20508,0.01
3896.png,65.27181,1.79
3897.png,55.42155,1.5
3898.png,35.66569,1.07
3899.png,51.464844,3.59
3900.png,52.43327,2.76
3901.png,53.678387,1.19
3902.png,85.96842,2.72
3903.png,58.603516,2.58
3904.png,80.62826,1.08
3905.png,72.77018,0.01
3906.png,48.1722,0.16
3907.png,32.373047,1.48
3908.png,30.131836,1.93
3909.png,60.872395,2.53
3910.png,53.18034,0.52
3911.png,62.504883,1.15
3912.png,48.476562,0.69
3913.png,87.04752,1.46
3914.png,75.89681,2.23
3915.png,73.73861,1.26
3916.png,50.08138,0.83
3917.png,46.18001,1.87
3918.png,70.47363,1.93
3919.png,79.30013,2.9
3920.png,11.648763,2.9
3921.png,40.95052,2.8
3922.png,82.288414,2.21
3923.png,40.507812,1.41
3924.png,79.93652,1.29
3925.png,43.357746,2.07
3926.png,20.613607,3.56
3927.png,48.448895,0.87
3928.png,75.48177,3.08
3929.png,60.844727,0.9
3930.png,44.87956,1.67
3931.png,53.291016,2.08
3932.png,84.50195,1.55
3933.png,55.42155,1.69
3934.png,31.764322,1.77
3935.png,48.393555,2.88
3936.png,56.971027,1.46
3937.png,38.072918,4.0
3938.png,41.891277,3.59
3939.png,56.61133,1.76
3940.png,50.80078,1.71
3941.png,52.35026,1.7
3942.png,38.487957,1.93
3943.png,59.46126,1.91
3944.png,30.076498,1.98
3945.png,56.05794,0.95
3946.png,56.9987,1.55
3947.png,33.09245,2.48
3948.png,71.58041,0.98
3949.png,87.8776,0.01
3950.png,36.689453,3.18
3951.png,29.19108,2.79
3952.png,29.357096,3.26
3953.png,29.384766,3.9
3954.png,46.927082,1.71
3955.png,67.34701,3.27
3956.png,53.374023,2.25
3957.png,72.96387,2.04
3958.png,51.60319,1.08
3959.png,73.82162,0.4
3960.png,28.637695,2.58
3961.png,46.207684,1.36
3962.png,18.898111,1.16
3963.png,47.203777,1.44
3964.png,64.1097,0.19
3965.png,76.754555,0.01
3966.png,45.875652,3.15
3967.png,7.747396,1.66
3968.png,51.852215,3.14
3969.png,67.95573,2.47
3970.png,74.59635,1.11
3971.png,32.26237,1.22
3972.png,57.801105,2.26
3973.png,30.546875,1.14
3974.png,64.663086,0.19
3975.png,51.6862,2.47
3976.png,60.73405,2.05
3977.png,61.89616,1.96
3978.png,79.410805,1.38
3979.png,40.67383,2.06
3980.png,38.432617,1.59
3981.png,41.835938,1.87
3982.png,53.429363,1.97
3983.png,54.536133,2.61
3984.png,55.587566,2.08
3985.png,51.96289,1.83
3986.png,26.645508,3.45
3987.png,36.08073,2.37
3988.png,60.789387,0.45
3989.png,63.639324,1.81
3990.png,30.851236,2.1
3991.png,42.195637,2.82
3992.png,62.91992,0.44
3993.png,55.227863,2.41
3994.png,82.288414,1.85
